"","X","date","prec","snow","temp","aqi","co","no2","o3","pm10","pm","so2","t_asign","treat","hubei","day","month","year","daynum","north","city_code","city","province_code","province"
"75010",75009,20200115,40.2746872435939,29.6432517324188,2.4542446,152.95833,1.0416666,30.458334,71.083336,96.958336,119.25,11.041667,1,0,1,15,1,2020,8415,0,16871,"Jinmen",420,"Hubei"
"75011",75010,20200116,8.68989132231203,23.6822933657919,1.6854312,123.458336,0.87375,20.5,69.916664,70.375,105.125,8.5,1,0,1,16,1,2020,8416,0,16871,"Jinmen",420,"Hubei"
"75012",75011,20200117,2.44404862392027,71.438266590739,2.4996948,163.91667,0.99791664,27.916666,69.458336,80.125,109.208336,9.458333,1,0,1,17,1,2020,8417,0,16871,"Jinmen",420,"Hubei"
"75013",75012,20200118,1.82072924119645,62.8904971207097,2.6630623,166.91667,1.05,38.958332,31.666666,89.5,117.166664,9.583333,1,0,1,18,1,2020,8418,0,16871,"Jinmen",420,"Hubei"
"75014",75013,20200119,3.34286643383608,47.1290831642831,4.675892,125.208336,1.1720834,34.333332,46.041668,102.791664,123.833336,9.583333,1,0,1,19,1,2020,8419,0,16871,"Jinmen",420,"Hubei"
"75015",75014,20200120,2.97284999068068,50.2916949950999,5.0029974,138.25,1.1154166,43.333332,59.166668,88.291664,90.208336,12.791667,1,0,1,20,1,2020,8420,0,16871,"Jinmen",420,"Hubei"
"75016",75015,20200121,34.5372323540007,48.2045942424364,5.3297424,159.83333,1.2020833,45.291668,52.916668,103.083336,116.083336,15.208333,1,0,1,21,1,2020,8421,0,16871,"Jinmen",420,"Hubei"
"75017",75016,20200122,35.1129941925426,44.7376339134429,5.553677,151,1.0642105,24.473684,61.210526,100.947365,118.947365,10.263158,1,0,1,22,1,2020,8422,0,16871,"Jinmen",420,"Hubei"
"75018",75017,20200123,40.3136761433577,37.7997674115695,5.43075,163.875,1.01,18.416666,75.708336,102.291664,122.25,9,1,0,1,23,1,2020,8423,0,16871,"Jinmen",420,"Hubei"
"75019",75018,20200124,73.5748834439494,30.4166478913773,4.6770725,99.541664,0.93625,15.125,73.333336,68.291664,90.083336,8.166667,1,1,1,24,1,2020,8424,0,16871,"Jinmen",420,"Hubei"
"75020",75019,20200125,45.1244193046628,24.5569242413498,3.4894285,155.70833,1.2254167,13.833333,78.5,76.166664,105.458336,7,1,1,1,25,1,2020,8425,0,16871,"Jinmen",420,"Hubei"
"75021",75020,20200126,25.483423174498,30.6895236388184,2.8802195,105.333336,0.83416665,11.375,76.875,76.625,93.291664,7.9583335,1,1,1,26,1,2020,8426,0,16871,"Jinmen",420,"Hubei"
"75022",75021,20200127,3.35584014339373,53.4567764697164,2.5412393,103.5,0.76125,10.25,79.666664,69.041664,84.166664,8,1,1,1,27,1,2020,8427,0,16871,"Jinmen",420,"Hubei"
"75023",75022,20200128,1.97192815786172,54.7241953419765,3.414983,86.458336,0.7941667,12.25,77.041664,55.791668,64.166664,8.625,1,1,1,28,1,2020,8428,0,16871,"Jinmen",420,"Hubei"
"75024",75023,20200129,1.92222626189666,56.8974194354541,4.762752,92.875,0.85833335,16.375,83.041664,60.541668,68.041664,9.625,1,1,1,29,1,2020,8429,0,16871,"Jinmen",420,"Hubei"
"75025",75024,20200130,1.80798140619001,84.4417247576247,5.213092,91.458336,0.83125,19.041666,88.083336,64.708336,68.333336,11.166667,1,1,1,30,1,2020,8430,0,16871,"Jinmen",420,"Hubei"
"75026",75025,20200131,3.09766164996325,59.119152374366,5.7657094,117.125,0.80625,21.416666,103.583336,74.875,79,13.958333,1,1,1,31,1,2020,8431,0,16871,"Jinmen",420,"Hubei"
"75027",75026,20200201,5.91662407187809,69.6072169541493,6.2606215,121.875,0.84541667,26.416666,81.25,88.333336,95.041664,18.666666,1,1,1,1,2,2020,8432,0,16871,"Jinmen",420,"Hubei"
"75028",75027,20200202,13.685291761881,53.6955425704619,6.4269214,86.208336,0.8016667,18.208334,84.083336,62.375,70.041664,12.125,1,1,1,2,2,2020,8433,0,16871,"Jinmen",420,"Hubei"
"75029",75028,20200203,11.055986738394,58.212807745646,6.1924415,113.833336,0.84458333,14.166667,95.25,72.166664,77.875,11.75,1,1,1,3,2,2020,8434,0,16871,"Jinmen",420,"Hubei"
"75030",75029,20200204,4.95361134862324,71.7238358626869,6.471193,153.16667,0.9433333,19.708334,102.916664,92.583336,101.875,12.541667,1,1,1,4,2,2020,8435,0,16871,"Jinmen",420,"Hubei"
"75031",75030,20200205,50.0820486755209,83.2689779322974,6.6156697,184.08333,0.96958333,19.541666,71.291664,108.708336,123.708336,11.708333,1,1,1,5,2,2020,8436,0,16871,"Jinmen",420,"Hubei"
"75032",75031,20200206,50.9176711547674,25.2648245956015,4.823229,48.958332,0.9125,12.375,38.208332,78.75,91.291664,7.9583335,1,1,1,6,2,2020,8437,0,16871,"Jinmen",420,"Hubei"
"75033",75032,20200207,3.42402268027939,21.3464187105823,3.7613664,57.333332,0.59875,8.25,52.875,28.208334,36.75,7.3333335,1,1,1,7,2,2020,8438,0,16871,"Jinmen",420,"Hubei"
"75034",75033,20200208,2.62285946993822,69.509323428178,5.002652,57.541668,0.66125,10.583333,56.166668,30.375,38.458332,8.25,1,1,1,8,2,2020,8439,0,16871,"Jinmen",420,"Hubei"
"75035",75034,20200209,1.43266076047941,57.5334309965388,7.2505307,74.375,0.68333334,11.458333,69.208336,41.416668,48.333332,10.125,1,1,1,9,2,2020,8440,0,16871,"Jinmen",420,"Hubei"
"75036",75035,20200210,12.7976282384976,50.5878460759,8.06458,66.458336,0.8154167,12.541667,81.416664,44.625,53,10.833333,1,1,1,10,2,2020,8441,0,16871,"Jinmen",420,"Hubei"
"75037",75036,20200211,13.5235685991878,27.9842876558271,9.071587,71.958336,0.85625005,14.916667,42.708332,38.75,47.666668,13.333333,1,1,1,11,2,2020,8442,0,16871,"Jinmen",420,"Hubei"
"75038",75037,20200212,8.16383736072323,80.1130498381585,10.14949,79.375,0.8520833,12,45.916668,46.75,56.958332,11.083333,1,1,1,12,2,2020,8443,0,16871,"Jinmen",420,"Hubei"
"75039",75038,20200213,10.6233454605878,63.6813777236769,11.2751665,62,0.87,8.416667,46.541668,40.625,50.125,10.208333,1,1,1,13,2,2020,8444,0,16871,"Jinmen",420,"Hubei"
"75040",75039,20200214,49.9100250489846,19.0839187611999,10.425854,82.666664,0.895,11,51.875,52.875,53.75,10,1,1,1,14,2,2020,8445,0,16871,"Jinmen",420,"Hubei"
"75041",75040,20200215,110.594925114728,21.2675037149376,5.586604,33.791668,0.5254167,5.4166665,79.208336,70.333336,27.666666,8.916667,1,1,1,15,2,2020,8446,0,16871,"Jinmen",420,"Hubei"
"75042",75041,20200216,5.76548796622151,32.0066106644732,3.7843275,37.666668,0.4825,8.791667,64.041664,30.458334,19.041666,8.208333,1,1,1,16,2,2020,8447,0,16871,"Jinmen",420,"Hubei"
"75043",75042,20200217,0.724369080784102,68.3782204267126,5.020021,33.458332,0.48,10.083333,85.5,33.375,18.375,9.458333,1,1,1,17,2,2020,8448,0,16871,"Jinmen",420,"Hubei"
"75044",75043,20200218,0.715230745279774,66.9087411631459,6.0003686,43.458332,0.5125,11.75,93.958336,31.875,22.375,10.041667,1,1,1,18,2,2020,8449,0,16871,"Jinmen",420,"Hubei"
"75045",75044,20200219,1.07586985728586,54.4137002585775,7.7479796,75.666664,0.57416666,12,90.25,47.958332,42.75,10.833333,1,1,1,19,2,2020,8450,0,16871,"Jinmen",420,"Hubei"
"75046",75045,20200220,4.96286798314785,67.572789966019,8.840002,67.041664,0.6404167,17,75.625,62.541668,57.25,12.875,1,1,1,20,2,2020,8451,0,16871,"Jinmen",420,"Hubei"
"75047",75046,20200221,4.7156520220958,68.9068669874921,9.159138,74.708336,0.58125,12.666667,87.541664,52.083332,45.291668,11.208333,1,1,1,21,2,2020,8452,0,16871,"Jinmen",420,"Hubei"
"75048",75047,20200222,0.616985492999048,58.5709873610659,9.54777,86.916664,0.59875,11.333333,90.25,65.166664,61.833332,10.25,1,1,1,22,2,2020,8453,0,16871,"Jinmen",420,"Hubei"
"75049",75048,20200223,1.52053945671804,64.2884425405706,11.204102,98.083336,0.62375003,12.583333,84.291664,74.666664,68.125,11.75,1,1,1,23,2,2020,8454,0,16871,"Jinmen",420,"Hubei"
"75050",75049,20200224,3.42177090277089,46.9321348081389,12.71468,107.875,0.76708335,13.666667,79.291664,74.25,77.416664,10.458333,1,1,1,24,2,2020,8455,0,16871,"Jinmen",420,"Hubei"
"75051",75050,20200225,44.0864750860086,95.1808215317521,13.759005,123.125,0.85375,10.708333,88.875,86,82.583336,11,1,1,1,25,2,2020,8456,0,16871,"Jinmen",420,"Hubei"
"75052",75051,20200226,12.5505645557848,43.1992332547779,12.5093565,108.75,0.89416665,10.083333,90.875,74.333336,94.166664,9.166667,1,1,1,26,2,2020,8457,0,16871,"Jinmen",420,"Hubei"
"75053",75052,20200227,75.6364252236996,22.6528336179865,8.729896,65.25,0.72041667,9.75,54.291668,41.166668,63.958332,8,1,1,1,27,2,2020,8458,0,16871,"Jinmen",420,"Hubei"
"75054",75053,20200228,28.0745377254581,38.9620391585268,7.5713573,34.22222,0.6527778,10.111111,58.055557,14.444445,28.5,8.777778,1,1,1,28,2,2020,8459,0,16871,"Jinmen",420,"Hubei"
"75055",75054,20200229,20.6863366360775,26.409284850239,8.55635,51.041668,0.75083333,11.166667,43.583332,20.291666,32.25,8.958333,1,1,1,29,2,2020,8460,0,16871,"Jinmen",420,"Hubei"
"75056",75055,20200301,4.082694895874,71.6791387662251,9.113247,59.5,0.82875,12,48.333332,28.666666,36.333332,8.75,1,1,1,1,3,2020,8461,0,16871,"Jinmen",420,"Hubei"
"75435",75434,20200101,5.18093533936186,65.3491640160563,3.3950908,67.541664,0.79583335,32.958332,15.541667,74.875,42.291668,8.458333,1,0,1,1,1,2020,8401,0,100430,"Xiaogang",420,"Hubei"
"75436",75435,20200102,2.83529242125767,65.0744722444641,3.417523,99.041664,0.96458334,33.458332,22.458334,88.583336,59.166668,7.25,1,0,1,2,1,2020,8402,0,100430,"Xiaogang",420,"Hubei"
"75437",75436,20200103,12.377256783709,67.1809605617174,6.5669403,119.625,0.99375,33.208332,13.083333,117.041664,83.708336,5.7083335,1,0,1,3,1,2020,8403,0,100430,"Xiaogang",420,"Hubei"
"75438",75437,20200104,10.9471743852347,63.6809190361596,6.7010417,128.16667,1.1083333,32.416668,20.458334,129.66667,96.416664,5.5416665,1,0,1,4,1,2020,8404,0,100430,"Xiaogang",420,"Hubei"
"75439",75438,20200105,47.5146998408515,21.04964842605,6.654116,67.166664,1.1604166,33.75,3.4166667,100.375,77.666664,5.7083335,1,0,1,5,1,2020,8405,0,100430,"Xiaogang",420,"Hubei"
"75440",75439,20200106,197.806155471577,29.1305943480903,5.9122367,21.916666,1.4229167,29.083334,17.458334,31.375,24.583334,5.25,1,0,1,6,1,2020,8406,0,100430,"Xiaogang",420,"Hubei"
"75441",75440,20200107,18.1140478874682,43.7377233009321,3.7458322,31.75,1.525,28.416666,42.875,17.541666,14,4.4166665,1,0,1,7,1,2020,8407,0,100430,"Xiaogang",420,"Hubei"
"75442",75441,20200108,196.364980711112,46.7050470185227,3.3645902,54.541668,1.1708333,28.083334,29.916666,41.75,32.458332,4.8333335,1,0,1,8,1,2020,8408,0,100430,"Xiaogang",420,"Hubei"
"75443",75442,20200109,107.021853579501,30.6353885370716,2.669608,32.625,0.8833333,19.083334,44,34.375,27.333334,3.375,1,0,1,9,1,2020,8409,0,100430,"Xiaogang",420,"Hubei"
"75444",75443,20200110,58.0628166966903,23.8301557567961,3.0785918,53.125,0.8416667,17.333334,38.083332,37.666668,30.458334,3,1,0,1,10,1,2020,8410,0,100430,"Xiaogang",420,"Hubei"
"75445",75444,20200111,14.2134530123396,36.801161312515,1.813709,64.083336,0.94374996,17.625,40.208332,51.666668,43.5,3.1666667,1,0,1,11,1,2020,8411,0,100430,"Xiaogang",420,"Hubei"
"75446",75445,20200112,1.13982893066864,53.8522921192557,2.9502861,69.166664,1.1104167,34.875,23.208334,60.666668,43.541668,5.4166665,1,0,1,12,1,2020,8412,0,100430,"Xiaogang",420,"Hubei"
"75447",75446,20200113,0.320230857086808,51.5821741353019,3.5884643,68.083336,1.4333334,44.5,34.125,74.583336,54.583332,8.25,1,0,1,13,1,2020,8413,0,100430,"Xiaogang",420,"Hubei"
"75448",75447,20200114,15.7823987746854,47.3365686349071,3.606561,137.16667,1.1645833,18.958334,60.458332,102.583336,80.041664,5.4166665,1,0,1,14,1,2020,8414,0,100430,"Xiaogang",420,"Hubei"
"75449",75448,20200115,84.9773978894023,24.9551272041812,4.4835324,114.25,1.225,18.875,74.791664,118.833336,94.125,7.0833335,1,0,1,15,1,2020,8415,0,100430,"Xiaogang",420,"Hubei"
"75450",75449,20200116,14.5011038049899,19.4483873883057,1.5596898,81.958336,1.16875,16.416666,54.583332,87.208336,72.666664,4.7083335,1,0,1,16,1,2020,8416,0,100430,"Xiaogang",420,"Hubei"
"75451",75450,20200117,0.888942855010345,75.8967942229755,1.876233,69.583336,1.03125,15.583333,51.291668,59.25,50.791668,3.875,1,0,1,17,1,2020,8417,0,100430,"Xiaogang",420,"Hubei"
"75452",75451,20200118,1.94231251896364,64.9346121073429,2.1300871,83.75,1.15,27.416666,30.083334,74.666664,58.125,4.4583335,1,0,1,18,1,2020,8418,0,100430,"Xiaogang",420,"Hubei"
"75453",75452,20200119,3.68229758149911,50.9219578582886,4.657343,113.375,1.2041667,20.666666,48.5,97.083336,74.583336,4.6666665,1,0,1,19,1,2020,8419,0,100430,"Xiaogang",420,"Hubei"
"75454",75453,20200120,3.01027494053168,55.4690437631136,5.221591,114.875,1.3645834,25.25,71.458336,115.666664,86.916664,7.2083335,1,0,1,20,1,2020,8420,0,100430,"Xiaogang",420,"Hubei"
"75455",75454,20200121,26.8616770600567,40.540488503941,5.5005274,105.791664,1.5604167,39.833332,62.166668,111.375,84.833336,9.75,1,0,1,21,1,2020,8421,0,100430,"Xiaogang",420,"Hubei"
"75456",75455,20200122,96.8226863177078,33.5178510204445,5.740774,138.6842,1.2657895,22.947369,44.789474,98.47369,83.57895,6.3157897,1,0,1,22,1,2020,8422,0,100430,"Xiaogang",420,"Hubei"
"75457",75456,20200123,40.5378495499043,34.8841078232409,6.283455,106.5,1.375,18.458334,44.875,116.916664,97.333336,5,1,0,1,23,1,2020,8423,0,100430,"Xiaogang",420,"Hubei"
"75458",75457,20200124,66.3206240485767,24.5633426603493,4.6649947,52.208332,0.98125,11.833333,53.875,66.041664,53.375,5,1,1,1,24,1,2020,8424,0,100430,"Xiaogang",420,"Hubei"
"75459",75458,20200125,52.9089413355434,19.8323496467476,4.592885,86.666664,1.0395833,9.875,54.458332,65.375,57.75,5,1,1,1,25,1,2020,8425,0,100430,"Xiaogang",420,"Hubei"
"75460",75459,20200126,19.7713345693408,25.6574333301327,2.5819435,64.625,0.8354167,7.5,65.375,53.083332,47.166668,4.75,1,1,1,26,1,2020,8426,0,100430,"Xiaogang",420,"Hubei"
"75461",75460,20200127,3.41224915574394,58.7569538096925,2.4419575,76.416664,1.01875,7.75,65.416664,53.875,51.041668,4.4166665,1,1,1,27,1,2020,8427,0,100430,"Xiaogang",420,"Hubei"
"75462",75461,20200128,0.627731420502402,60.2872182650638,3.1917427,75.291664,1.04375,9.583333,58.041668,67.416664,58.333332,5.2916665,1,1,1,28,1,2020,8428,0,100430,"Xiaogang",420,"Hubei"
"75463",75462,20200129,2.01425994599816,60.7809568523297,4.5940976,77.208336,0.9145833,8.291667,72.958336,60.25,53.083332,7.25,1,1,1,29,1,2020,8429,0,100430,"Xiaogang",420,"Hubei"
"75464",75463,20200130,1.74120203087853,88.6963385255088,5.5086217,78.833336,1.0124999,10,68.666664,64.208336,57.541668,7.375,1,1,1,30,1,2020,8430,0,100430,"Xiaogang",420,"Hubei"
"75465",75464,20200131,2.89353070292717,62.2819165384159,5.6935086,96.125,1.1458334,13.75,81.541664,72.625,65.541664,9.625,1,1,1,31,1,2020,8431,0,100430,"Xiaogang",420,"Hubei"
"75466",75465,20200201,4.62193646350552,75.1370303696761,6.7305775,102.875,1.2979167,18.083334,80.541664,81.791664,73.625,12.625,1,1,1,1,2,2020,8432,0,100430,"Xiaogang",420,"Hubei"
"75467",75466,20200202,14.34765446892,55.8991966801262,7.937177,128.625,1.4458333,21.916666,60.791668,102,92.666664,13.791667,1,1,1,2,2,2020,8433,0,100430,"Xiaogang",420,"Hubei"
"75468",75467,20200203,14.0631017676991,62.8335744349776,6.664591,99.75,1.0770833,10.916667,72,86.166664,77.5,8.875,1,1,1,3,2,2020,8434,0,100430,"Xiaogang",420,"Hubei"
"75469",75468,20200204,6.29734957536943,75.1838161642737,7.3264956,111.375,1.2041667,15.958333,83,93.791664,82.958336,6.9583335,1,1,1,4,2,2020,8435,0,100430,"Xiaogang",420,"Hubei"
"75470",75469,20200205,74.9308338793231,87.2820782051779,7.7743306,143.5,1.28125,17.416666,65.875,104.25,93.541664,7.9583335,1,1,1,5,2,2020,8436,0,100430,"Xiaogang",420,"Hubei"
"75471",75470,20200206,90.3815301884925,22.7694406580135,7.8080487,54.625,1.1395833,10.583333,44.375,97.083336,81.833336,5.375,1,1,1,6,2,2020,8437,0,100430,"Xiaogang",420,"Hubei"
"75472",75471,20200207,6.79504314037458,31.3722614554911,4.7483206,39.25,0.83125,6.375,44.625,30.791666,25.625,4,1,1,1,7,2,2020,8438,0,100430,"Xiaogang",420,"Hubei"
"75473",75472,20200208,0.870581648488428,73.3023283132793,4.606456,38.458332,0.87916666,6.5,48.708332,29.916666,28.166666,4.6666665,1,1,1,8,2,2020,8439,0,100430,"Xiaogang",420,"Hubei"
"75474",75473,20200209,1.45768034906336,62.4724444273443,6.758684,42,0.95,8.666667,60.833332,29.541666,25.958334,5.0416665,1,1,1,9,2,2020,8440,0,100430,"Xiaogang",420,"Hubei"
"75475",75474,20200210,9.08281589137607,55.6384381104193,8.5102625,50.166668,1.0854167,9.625,73.458336,40.833332,31.5,6.5,1,1,1,10,2,2020,8441,0,100430,"Xiaogang",420,"Hubei"
"75476",75475,20200211,23.3394253216065,25.9145513098135,10.621099,46.083332,1.1916667,10.541667,49.625,38.625,33.041668,6.9583335,1,1,1,11,2,2020,8442,0,100430,"Xiaogang",420,"Hubei"
"75477",75476,20200212,10.73148755538,81.2110312751943,9.418855,37.958332,1.2,11.166667,40.25,30.666666,28.375,6,1,1,1,12,2,2020,8443,0,100430,"Xiaogang",420,"Hubei"
"75478",75477,20200213,14.489432550404,64.4741528925542,11.412938,43.541668,1.3958334,14.708333,29.958334,32.583332,27.666666,6.5,1,1,1,13,2,2020,8444,0,100430,"Xiaogang",420,"Hubei"
"75479",75478,20200214,159.125890373269,19.8896677845808,10.71968,44.208332,1.4916667,14.75,38.5,32.166668,26.166666,8.541667,1,1,1,14,2,2020,8445,0,100430,"Xiaogang",420,"Hubei"
"75480",75479,20200215,166.628626954538,19.8864167078279,7.190554,32.25,1.2729167,6.8333335,54.708332,41.958332,33.208332,5.5833335,1,1,1,15,2,2020,8446,0,100430,"Xiaogang",420,"Hubei"
"75481",75480,20200216,35.7039262114436,33.4336226410151,3.2633853,24.166666,0.9208333,4.5,60.5,19.583334,11.541667,5,1,1,1,16,2,2020,8447,0,100430,"Xiaogang",420,"Hubei"
"75482",75481,20200217,0.260863784791607,69.227828102215,4.7956715,28,0.9,7.125,65.541664,23.875,12.75,5.0833335,1,1,1,17,2,2020,8448,0,100430,"Xiaogang",420,"Hubei"
"75483",75482,20200218,0.711413866226433,67.7711716792924,5.4959116,30.666666,0.9145833,7.0833335,80.083336,24.083334,14.25,6.0416665,1,1,1,18,2,2020,8449,0,100430,"Xiaogang",420,"Hubei"
"75484",75483,20200219,1.16100904290695,58.1767386788939,7.7133408,47.541668,1.1208334,11.708333,79.333336,32.583332,25.041666,8.083333,1,1,1,19,2,2020,8450,0,100430,"Xiaogang",420,"Hubei"
"75485",75484,20200220,1.05520530898807,71.0282667764905,9.083881,58.791668,1.2395834,13.75,67.875,47.041668,39.791668,9.708333,1,1,1,20,2,2020,8451,0,100430,"Xiaogang",420,"Hubei"
"75486",75485,20200221,3.5992848774673,71.6375896161395,10.258632,63.458332,1.2104167,11.541667,72.416664,48.791668,40.708332,8.291667,1,1,1,21,2,2020,8452,0,100430,"Xiaogang",420,"Hubei"
"75487",75486,20200222,0.205550440753521,61.351589212379,10.092107,65.291664,1.1895833,8.375,78.333336,51.791668,44.541668,7.7916665,1,1,1,22,2,2020,8453,0,100430,"Xiaogang",420,"Hubei"
"75488",75487,20200223,1.3762845438357,67.6187031855295,14.2134495,64.541664,1.3729167,14,83.291664,68.125,47.708332,11,1,1,1,23,2,2020,8454,0,100430,"Xiaogang",420,"Hubei"
"75489",75488,20200224,1.42946612621009,45.273860253987,16.456642,70.75,1.4395833,16.125,67.791664,66.333336,45.375,10.916667,1,1,1,24,2,2020,8455,0,100430,"Xiaogang",420,"Hubei"
"75490",75489,20200225,260.652502286764,97.8477220500404,15.200365,110.833336,1.5416666,13.583333,63.166668,83.416664,70.333336,11.25,1,1,1,25,2,2020,8456,0,100430,"Xiaogang",420,"Hubei"
"75491",75490,20200226,13.7120487046131,58.9473622836886,13.7511835,67.833336,1.5583333,8.25,56.625,85.5,70.458336,7.125,1,1,1,26,2,2020,8457,0,100430,"Xiaogang",420,"Hubei"
"75492",75491,20200227,31.1964694970447,23.3852680957036,9.135953,44.291668,1.26875,6.2083335,57.625,43.166668,34.25,3.0416667,1,1,1,27,2,2020,8458,0,100430,"Xiaogang",420,"Hubei"
"75493",75492,20200228,75.0569432257623,33.8262625564847,7.690847,17.11111,1.25,7.8333335,43.27778,23,17.833334,3,1,1,1,28,2,2020,8459,0,100430,"Xiaogang",420,"Hubei"
"75494",75493,20200229,24.463602979087,25.1989840429646,8.591033,24.291666,1.2854167,7.2916665,60.25,13,11.958333,2.3333333,1,1,1,29,2,2020,8460,0,100430,"Xiaogang",420,"Hubei"
"75495",75494,20200301,1.46847897693216,73.1191306518518,8.908786,39.916668,1.3583333,6.0833335,54.583332,23.666666,19.166666,3,1,1,1,1,3,2020,8461,0,100430,"Xiaogang",420,"Hubei"
"75874",75873,20200101,4.68873029530905,63.8537578068828,3.1174645,89.041664,0.78208333,35.916668,15.166667,94.125,53.333332,11.958333,1,0,1,1,1,2020,8401,0,36764,"Jingzhou",420,"Hubei"
"75875",75874,20200102,3.52290369975802,63.856587659507,4.148433,104.166664,0.8929167,40.875,15.041667,125.541664,72.875,12,1,0,1,2,1,2020,8402,0,36764,"Jingzhou",420,"Hubei"
"75876",75875,20200103,5.84073017550117,65.666955756122,5.3074427,104.333336,0.91375,40.416668,14.541667,119.333336,77.5,6.6666665,1,0,1,3,1,2020,8403,0,36764,"Jingzhou",420,"Hubei"
"75877",75876,20200104,22.75323625107,60.445784058116,6.0463862,124.666664,0.97541666,48.833332,13.291667,125.708336,84.125,10.458333,1,0,1,4,1,2020,8404,0,36764,"Jingzhou",420,"Hubei"
"75878",75877,20200105,42.5125817036649,24.2775965397953,6.581486,96.208336,1.025,53.166668,6.2083335,139.875,95.041664,11.5,1,0,1,5,1,2020,8405,0,36764,"Jingzhou",420,"Hubei"
"75879",75878,20200106,159.812789575197,30.676980845006,5.880134,29.583334,1.1941667,34,18.625,48.5,35.333332,4.1666665,1,0,1,6,1,2020,8406,0,36764,"Jingzhou",420,"Hubei"
"75880",75879,20200107,21.5496043331238,44.0859535966543,5.3124456,45.791668,1.3704166,28.875,42.416668,27.333334,21.916666,3.75,1,0,1,7,1,2020,8407,0,36764,"Jingzhou",420,"Hubei"
"75881",75880,20200108,87.9036530629888,55.9248064521192,4.606116,60.791668,1.50625,48.666668,20.625,68.791664,43.416668,8.958333,1,0,1,8,1,2020,8408,0,36764,"Jingzhou",420,"Hubei"
"75882",75881,20200109,33.8935999709447,19.5201549876926,3.3077984,36.5,0.8675,23.25,41.958332,35.541668,27,4.6666665,1,0,1,9,1,2020,8409,0,36764,"Jingzhou",420,"Hubei"
"75883",75882,20200110,40.5848995200171,36.0370108595601,2.7324085,61.833332,0.6375,22.208334,38.458332,50.375,37.125,3,1,0,1,10,1,2020,8410,0,36764,"Jingzhou",420,"Hubei"
"75884",75883,20200111,15.6035359714466,35.1813302274068,3.3745153,61,0.6741667,28.666666,41.875,60.666668,42.416668,4.1666665,1,0,1,11,1,2020,8411,0,36764,"Jingzhou",420,"Hubei"
"75885",75884,20200112,3.79948280951194,54.1994716187885,4.0271378,58.25,0.8275,37.666668,45.875,64.125,42.041668,7.2083335,1,0,1,12,1,2020,8412,0,36764,"Jingzhou",420,"Hubei"
"75886",75885,20200113,1.12304746445324,52.6842745021247,4.588613,76.458336,0.9004167,31.333334,54.625,71.541664,46.791668,17.416666,1,0,1,13,1,2020,8413,0,36764,"Jingzhou",420,"Hubei"
"75887",75886,20200114,25.3241557639193,47.1938417091098,3.548909,101.666664,1.05625,31.416666,46.5,100.25,65.916664,8.5,1,0,1,14,1,2020,8414,0,36764,"Jingzhou",420,"Hubei"
"75888",75887,20200115,49.2849064043228,29.1777071922771,2.9220936,106.958336,1.0041667,24.75,90.958336,108.166664,78.75,6.625,1,0,1,15,1,2020,8415,0,36764,"Jingzhou",420,"Hubei"
"75889",75888,20200116,9.73791571158127,25.655433406415,2.166166,89.208336,0.8975,21,60.041668,97.5,78.375,3.5833333,1,0,1,16,1,2020,8416,0,36764,"Jingzhou",420,"Hubei"
"75890",75889,20200117,2.6485660664207,73.3998901704035,2.8723273,84.75,0.7970833,31.875,50,85.625,61.166668,8.833333,1,0,1,17,1,2020,8417,0,36764,"Jingzhou",420,"Hubei"
