X,date,prec,snow,temp,aqi,co,no2,o3,pm10,pm,so2,t_asign,treat,hubei,day,month,year,daynum,north,city_code,judge,week,lead_lag_dummy
136025,20200110,0.164726475,27.93825473,-6.4204698,272.83334,2.6458333,67.958336,22,245.125,186.25,21.166666,1,0,0,10,1,2020,8410,1,55714,1,-3,-3
136032,20200117,0.087907515,34.78340657,-5.5644546,132.08333,1.3620833,50.458332,36.041668,132.625,98.875,10.416667,1,0,0,17,1,2020,8417,1,55714,1,-2,-2
136039,20200124,0.39808634,49.23644196,-2.5333421,87.166664,1.4608333,51.375,55.625,96.083336,72.541664,30,1,0,0,24,1,2020,8424,1,55714,1,-1,-1
136046,20200131,0.212383613,52.98883922,-1.2372757,62.791668,1.0633334,29.583334,72.5,64.041664,50.125,18.125,1,1,0,31,1,2020,8431,1,55714,1,0,0
136053,20200207,0.125864263,49.60333409,-1.1835091,83.125,1.3858334,29.791666,73.083336,81.083336,58.916668,31.5,1,1,0,7,2,2020,8438,1,55714,1,1,1
136060,20200214,0.299327604,35.44692536,-2.0407877,70.416664,0.63458335,15.208333,74.041664,114.125,31.375,14.625,1,1,0,14,2,2020,8445,1,55714,1,2,2
136067,20200221,0.046514081,49.93556254,0.76105887,64,0.46583334,9.25,86.5,111.625,25.5,8.416667,1,1,0,21,2,2020,8452,1,55714,1,3,3
136074,20200228,0.066752569,34.61691664,9.768726,62.944443,0.9338889,24.38889,74.888885,100.111115,41.666668,20.722221,1,1,0,28,2,2020,8459,1,55714,1,4,4
136896,20200103,2.047774076,25.12044561,-3.3281043,139.33333,1.5879167,51.083332,20.208334,142.375,100.25,34.625,1,0,0,3,1,2020,8403,1,41982,1,-4,-4
136903,20200110,5.801283461,28.44326405,-6.7291746,269.5,1.7570833,58.291668,25.541666,251.54167,228.41667,20.041666,1,0,0,10,1,2020,8410,1,41982,1,-3,-3
136910,20200117,2.96092143,40.1301539,-5.8754797,147.08333,1.1358334,35.125,49.958332,112.333336,87.166664,26.833334,1,0,0,17,1,2020,8417,1,41982,1,-2,-2
136917,20200124,14.36058626,46.22515138,-3.484099,59.5,0.8770833,35.208332,47.75,74.208336,53.583332,23.5,1,0,0,24,1,2020,8424,1,41982,1,-1,-1
136924,20200131,7.816361705,51.60515232,-2.2418664,59,0.73791665,22.875,45.5,64.375,44.708332,19.125,1,1,0,31,1,2020,8431,1,41982,1,0,0
136931,20200207,4.476696029,47.31733521,-2.0019488,95.166664,0.8275,18.666666,66.083336,85.083336,70.458336,19.458334,1,1,0,7,2,2020,8438,1,41982,1,1,1
136938,20200214,9.486843241,36.29621755,-2.293456,89.25,0.41166666,7.5833335,72.208336,210.16667,31.083334,11.625,1,1,0,14,2,2020,8445,1,41982,1,2,2
136945,20200221,1.490624702,50.75221806,-0.21241546,87.583336,0.45416668,11.5,65.833336,140.04167,33.541668,15.208333,1,1,0,21,2,2020,8452,1,41982,1,3,3
136952,20200228,2.254552494,32.20336548,7.1633253,66.111115,0.68666667,32.77778,59.77778,116.388885,50.5,19.722221,1,1,0,28,2,2020,8459,1,41982,1,4,4
143922,20200105,47.81855468,22.91719026,7.057123,NA,NA,NA,NA,NA,NA,NA,1,0,1,5,1,2020,8405,0,81523,1,-3,-3
143929,20200112,3.204398382,54.74935821,3.1653473,NA,NA,NA,NA,NA,NA,NA,1,0,1,12,1,2020,8412,0,81523,1,-2,-2
143936,20200119,3.90600417,50.73753603,4.584875,NA,NA,NA,NA,NA,NA,NA,1,0,1,19,1,2020,8419,0,81523,1,-1,-1
143943,20200126,37.21921363,27.55895922,2.8791187,NA,NA,NA,NA,NA,NA,NA,1,1,1,26,1,2020,8426,0,81523,1,0,0
143950,20200202,20.20107063,56.07559212,6.94863,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2020,8433,0,81523,1,1,1
143957,20200209,1.719451948,61.78710313,6.848701,NA,NA,NA,NA,NA,NA,NA,1,1,1,9,2,2020,8440,0,81523,1,2,2
143964,20200216,17.687538,36.73902114,3.55099,NA,NA,NA,NA,NA,NA,NA,1,1,1,16,2,2020,8447,0,81523,1,3,3
143971,20200223,1.598088518,66.53165376,12.498168,NA,NA,NA,NA,NA,NA,NA,1,1,1,23,2,2020,8454,0,81523,1,4,4
143978,20200301,4.262952638,73.14612432,9.325537,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2020,8461,0,81523,1,5,-4
